trial,common,reward.1.1,reward.1.2,reward.2.1,reward.2.2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow
0,1,0.284180503624865,0.505115109255311,0.3164639168724809,0.4951179287783171,1,2,,,,,,,,0,1
1,1,0.30604607970621656,0.5126409762073547,0.33824010853733333,0.48176479615558265,1,2,0.41766795484090835,1,1,1,2,1.5079430037199018,1,0,0
2,1,0.29433136846208274,0.5298155994139356,0.30346436401960286,0.5115830083784917,2,1,0.9928799852459633,1,1,1,2,0.7738485989600576,2,0,0
3,0,0.2883988010699876,0.47143678878153095,0.34160782962883124,0.48775814842890686,2,1,0.7260959524974169,2,1,2,1,1.8395117273666983,1,0,0
4,1,0.2577072649467027,0.4938978569895679,0.3455071247926557,0.4966956628629074,1,2,0.7304112955914661,2,2,1,2,0.9912171316709646,2,0,0
5,0,0.2678655684674651,0.4995495546730574,0.3100985489534698,0.45033201834693837,2,1,0.8097801585827256,2,1,2,1,1.7432843979854624,2,0,0
6,1,0.2835561282075719,0.502611543665534,0.28507748948425515,0.4513159344092606,2,1,0.7465670119745482,2,2,1,2,1.0901599328831253,1,0,0
7,1,0.2726149521809993,0.4864236093216925,0.309086898341465,0.42427471772960756,1,2,0.9976139045659238,2,2,2,1,0.8786276606260799,2,0,0
8,1,0.2685172207090576,0.5008767312656154,0.2554749492292041,0.4129866849395927,2,1,0.8290325555267373,1,1,1,2,0.9209222418569425,2,1,0
9,0,0.2790341631096176,0.5115033720117615,0.26787810741814266,0.4013261100441783,1,2,0.9583400635006001,2,1,1,2,1.175662188192291,2,1,0
10,1,0.2678587470904388,0.5017239589815485,0.2674461932523,0.429351698560682,2,1,0.8084307098135923,1,1,2,1,1.0356995195261334,2,1,0
11,1,0.26843169048184545,0.5000390028964294,0.25830782566802446,0.4264614147390362,2,1,0.6324072020424865,2,2,2,1,1.3942328091436593,2,0,0
12,1,0.33915919076163464,0.47435827005424835,0.2790647956456944,0.4138557779974068,2,1,0.9577262119726129,2,2,1,2,1.1212409504362313,2,1,0
13,1,0.38656135042805395,0.4975195210477896,0.25392086332924624,0.4414689074499575,1,2,1.0806541240456227,2,2,1,2,1.1587627380972663,2,1,0
14,1,0.32286223362328426,0.5135263748759195,0.2581404805275169,0.49927273639198255,2,1,0.8193236362671996,1,1,1,2,1.2107454453844184,2,1,0
15,0,0.26350238531042613,0.5203929510150073,0.25030277012945,0.4694432063193803,2,1,0.7869450022781166,2,1,2,1,1.0121356970485067,2,0,0
16,1,0.2509938492124335,0.5259248933933401,0.27365634886598555,0.43045884575315485,1,2,0.7790574471009677,1,1,1,2,1.5319208821622396,1,0,0
17,1,0.26244078186260594,0.5239028245290913,0.2642633769696643,0.4474710316618862,2,1,0.8321223050199933,1,1,2,1,1.085282570594245,2,0,0
18,1,0.2638944376574739,0.534424157254629,0.25623961173878973,0.4308244207389458,2,1,0.7613991957550752,2,2,1,2,1.262035045889661,2,1,0
19,1,0.2535171175295481,0.517105240721524,0.2928831132883022,0.44415052261564353,1,2,1.2740016851535074,2,2,2,1,1.4947592086768964,1,0,0
20,0,0.26688318873007594,0.48240316992919485,0.27873039140975675,0.4707201716677822,2,1,1.0814572238602977,2,1,2,1,1.0061071748002632,2,1,0
21,1,0.2923897062815347,0.5245082941949821,0.27141529232218264,0.4704093188801157,1,2,1.3268112989665042,2,2,1,2,1.388897695028163,2,0,0
22,1,0.2711789028961218,0.5213603343094697,0.2754398750925472,0.4411035930012597,1,2,0.838344595816352,1,1,2,1,0.7873557433840688,2,1,0
23,1,0.2713719262475458,0.5290739265288403,0.2675419875578442,0.4341991569904997,2,1,0.9021218710749963,1,1,2,1,0.8749876446183862,2,0,0
24,0,0.2665557887917702,0.5372549595965733,0.27015995595416104,0.37801675157403114,1,2,0.9347259154433232,2,1,1,2,1.2860096094734672,2,1,0
25,1,0.2696566271420262,0.5389258625511295,0.26298926579907334,0.3395686114334495,1,2,0.6825549844622856,1,1,1,2,1.4931671725341857,2,0,0
26,1,0.2653762601858043,0.5648762605115477,0.25305946396743884,0.33385712178475035,2,1,0.7403411049690476,1,1,2,1,1.2035241767698608,1,0,0
27,1,0.27008843531164595,0.5919655149232534,0.2565202557220423,0.33481922038603346,1,2,0.7790565430486822,1,1,2,1,1.1816207970607593,2,1,0
28,0,0.25513044684656805,0.6050450889386386,0.2639679582368181,0.3535464519300898,2,1,0.9237718147826399,1,2,1,2,1.4418070559474927,2,1,0
29,1,0.2608772279652336,0.5915462636515976,0.2598157794400071,0.3576552339079364,1,2,1.5847811229052695,1,1,2,1,1.0866956043769278,2,1,0
30,1,0.2545685007892602,0.5399741932604112,0.29387666836031484,0.332121286544969,1,2,0.7706090781318835,2,2,2,1,1.0346640782643135,1,0,0
31,1,0.28014163914682716,0.5581131558993577,0.28034907686268995,0.3739519306004042,1,2,1.0524250902244603,2,2,1,2,1.2710496529643933,2,0,0
32,1,0.28117589052393005,0.5470117053510823,0.3151706252200755,0.3547913116606829,1,2,0.7257515085618707,1,1,1,2,1.2008017738712624,2,1,0
33,1,0.28676966754222927,0.5278983903957717,0.3634283971320812,0.3616732273264582,2,1,1.0413640100387056,1,1,1,2,1.365672892171915,2,0,0
34,1,0.3218699719908639,0.4936877346092019,0.35801673974100456,0.37938864305739695,1,2,1.1286379065522851,1,1,1,2,0.8441799522179281,2,0,0
35,1,0.33798914142465225,0.5391903368660943,0.348791017291487,0.37473102960298377,1,2,0.9190607981215635,1,1,2,1,1.4497829069018735,1,0,0
36,0,0.3476014333886492,0.5798646593324873,0.34381809897223903,0.40437603374017445,2,1,0.7097332081320928,1,2,1,2,1.3887907155030916,2,0,0
37,1,0.329559647530713,0.5805432560622328,0.35097225910235835,0.39112043873622326,2,1,0.6720291032522709,1,1,2,1,1.1882420762829042,2,1,0
38,1,0.33655979350622767,0.599464068871599,0.38093598809003104,0.4022962836250407,2,1,0.8440208390086354,2,2,2,1,0.8961048001563086,1,0,0
39,1,0.30574506284721936,0.5285595114260722,0.3630352299944346,0.3889005685591356,1,2,1.0002302319917362,2,2,2,1,1.1420275241744093,2,1,0
40,1,0.2957610649543305,0.5542990817892947,0.3729156052308073,0.4479318986221943,1,2,0.8953010976397309,2,2,1,2,1.8922568521143148,2,1,0
41,1,0.2677648915789199,0.5719257768105717,0.3425078639621477,0.42587998672967564,1,2,0.7383109047996186,2,2,1,2,0.7216974365896931,2,1,0
42,1,0.29796953496785217,0.5865711429926843,0.3541731577589712,0.43433189938902916,2,1,0.8682530575051715,2,2,1,2,0.9479925819496202,2,0,0
43,1,0.2943701254454356,0.5832767651007558,0.37894425288141853,0.4504705720087954,1,2,1.3483883157869059,2,2,2,1,1.0105406473976473,1,0,0
44,1,0.2649604321605963,0.6191271682398095,0.41103097817147544,0.452096631941774,1,2,0.6956314986296093,1,1,2,1,1.064847974560962,2,0,0
45,1,0.25223137587859457,0.6112595520840469,0.4068385311916498,0.4347771757860981,2,1,0.8452542677296151,1,1,1,2,0.987865809705454,2,0,0
46,1,0.25456275823414565,0.6345498935981512,0.44013854402913116,0.46417265252051026,2,1,1.3953915028723713,1,1,1,2,0.7930961742918043,2,0,0
47,1,0.2816123071455654,0.5928113379775877,0.4159066318870086,0.46353193400700654,2,1,0.9619131796366673,1,1,2,1,0.7808990016851567,1,0,0
48,1,0.2570594032572857,0.5444441912627327,0.3864102666593654,0.5024573234770249,1,2,0.7571848051707093,1,1,1,2,1.3593882217655846,2,0,0
49,1,0.27366073787288503,0.5582582949162394,0.3851779273766667,0.44772254552170265,1,2,0.5838071572011359,2,2,1,2,0.8170083582649568,1,0,0
50,0,0.2747686978715871,0.5787369258672934,0.34597977432799687,0.4819744635085504,1,2,1.4025012717002028,2,1,2,1,0.9065875882051841,2,0,0
51,1,0.25008428045507225,0.6095215551114009,0.30645276998651516,0.48921748239161456,1,2,0.5832550825821272,1,1,2,1,1.193862268230987,2,1,0
52,1,0.2643512050992182,0.5932876514159628,0.26955864925187756,0.4720460660811181,1,2,1.1559737366774243,1,1,1,2,1.0228221982210925,2,1,0
53,1,0.26922918619379826,0.6235724252813047,0.2514960668000321,0.47063280085173975,2,1,1.0046908261592762,1,1,2,1,0.9279696310745749,2,0,0
54,1,0.2929864105423927,0.6246195157719968,0.27900235627068526,0.4689523687389374,1,2,1.0238986231888703,2,2,2,1,1.2888564702425356,2,0,0
55,1,0.3014912531654469,0.6312405643424828,0.25056463988413036,0.4674194234053257,1,2,0.6771213286433522,2,2,1,2,1.1992003958544046,2,1,0
56,1,0.3476453248936712,0.5646410460302773,0.2688520811868834,0.46847003980754276,2,1,1.207786783478241,2,2,2,1,1.0867212191928957,1,0,0
57,1,0.37923553708758323,0.5094139147449399,0.26506070077104793,0.4900358087996061,1,2,1.0945084245622638,1,1,2,1,1.0330045395480738,2,0,0
58,0,0.38719908735556074,0.5032532728284815,0.2545150582202784,0.47351241093984364,2,1,1.2853644174647343,1,2,2,1,1.514592308563806,1,1,0
59,1,0.41293615211421725,0.4880442080972365,0.2570061233953591,0.42420256481172514,2,1,1.1536668964968158,1,1,2,1,0.708381649907551,1,1,0
60,0,0.41055942926679845,0.4880786328418814,0.28208467960102435,0.3819164713399945,1,2,0.935996711660664,2,1,2,1,1.52176686780831,1,0,0
61,1,0.4011245228094824,0.4632803320489547,0.32113837633739134,0.3723699595295391,1,2,0.9457258214215472,2,2,2,1,1.1540300241804289,2,0,0
62,1,0.44053233176614787,0.46454045492704304,0.3439946037350637,0.3567000195846528,2,1,0.8209265210380181,1,1,1,2,0.9768559591511803,2,0,0
63,1,0.4274155551606782,0.4933477545000183,0.360928822982889,0.3947840168810975,2,1,0.9771805139353091,1,1,1,2,0.9158866704115098,1,0,0
64,0,0.4101677433792983,0.45406978543636045,0.3891066590658908,0.3803329636425359,1,2,1.4297732154609548,2,1,1,2,1.153895621735046,2,0,0
65,1,0.40121015974018315,0.4410058827207046,0.41422966020472857,0.3663644778059756,1,2,0.9261295832438918,2,2,1,2,0.92694865464955,2,0,0
66,1,0.3652185897837734,0.45567076846436794,0.41236079713498563,0.3501927388855184,1,2,0.8426180511523853,2,2,2,1,0.6965837670777546,2,0,0
67,0,0.3531851319735104,0.4401553641046929,0.4694785370414442,0.3226243475885249,2,1,1.326873377226093,1,2,2,1,1.1120925436171092,1,1,0
68,0,0.3669653659309562,0.4249650018862683,0.44725496560761857,0.3395171877955625,2,1,0.9746124026337384,1,2,1,2,1.0640466828513127,1,0,0
69,1,0.3795891186793294,0.45523776518986403,0.43772813995625137,0.3556757852401565,1,2,0.6636648111493741,2,2,1,2,1.0064627687143002,2,0,0
70,0,0.39603852515367083,0.42115821015554733,0.4366227145126569,0.3903939548879437,2,1,0.8300517238467364,1,2,2,1,1.3478660748942275,2,0,0
71,1,0.4471357772612775,0.3776419929002679,0.40781938309994037,0.3703649478401323,1,2,0.7607735915466947,2,2,2,1,1.0907475668936968,1,0,0
72,0,0.4485002283955704,0.40846607668522206,0.4181062290272171,0.38938061837117444,1,2,1.114738704769934,2,1,1,2,1.0356094156445579,2,0,0
73,1,0.4300444461269104,0.40468591801122455,0.4030042549328363,0.36050195780975325,2,1,0.3896863300055884,1,1,2,1,1.337368219306427,1,1,0
74,1,0.4025918036909517,0.4208850329350379,0.3904221509350425,0.3865611045620082,2,1,1.5459448431647616,1,1,2,1,1.0795641382933354,1,0,0
75,1,0.42422963005680986,0.40335140325363494,0.41047585974421,0.37941889598221223,2,1,0.6460767745343219,2,2,1,2,1.0995274217148108,1,0,0
76,0,0.4418221659359087,0.41539334586755794,0.38181469554551084,0.35327181438469335,1,2,0.8758751226496315,2,1,1,2,1.2603363315724891,1,1,0
77,1,0.4290966469690092,0.3871976939248909,0.33539120250983334,0.37100020689737334,1,2,0.7509905399961099,2,2,2,1,1.1291978162917076,2,0,0
78,0,0.43227115938728156,0.39678539696757403,0.3247579722589382,0.40993474400345414,1,2,0.7205782198125235,2,1,2,1,1.2440230087345299,1,1,0
79,1,0.44113992126150037,0.4089619808763192,0.30277164195385087,0.43190518630621116,2,1,0.7511198194788449,2,2,1,2,1.5502864037762265,2,0,0
80,0,0.47771794254342104,0.39194734429161615,0.30215272862972675,0.4466092186603581,1,2,0.7243782530817953,2,1,2,1,1.691568687484505,1,0,0
81,0,0.46337077342242283,0.3625423974095652,0.28546041255296095,0.4821455415665807,1,2,1.1577896764456455,2,1,1,2,1.4897857154910525,2,0,0
82,0,0.4362780463703668,0.3618793788290082,0.30182257765554144,0.4870109139972795,1,2,1.0549012895403393,1,2,2,1,1.0547702019534881,1,0,0
83,1,0.4781044091929857,0.36811356561524755,0.3269454626027752,0.4576236884026721,2,1,0.8290280352653099,2,2,1,2,0.8990170540428153,2,0,0
84,1,0.5205229272735986,0.363031215090277,0.3292690426767278,0.44717228129757025,1,2,0.8305405148034879,2,2,1,2,1.2891813263772747,1,0,0
85,1,0.49977961445053687,0.3595392997114648,0.33687503400887825,0.46125643863938165,2,1,0.9152782431970081,1,1,2,1,1.2730039127382042,1,1,0
86,1,0.5258149576734635,0.34248790321648404,0.30722603123281567,0.47190932225261567,2,1,1.0582285034438428,1,1,1,2,1.0667618533316272,1,1,0
87,1,0.47825273521621714,0.34489882471181843,0.3258757751259535,0.5069191470824083,1,2,0.8489699227816345,1,1,1,2,1.0039799396813578,1,1,0
88,1,0.49000953448289847,0.38798101197700646,0.29216816394535594,0.4986563115782354,2,1,0.9839590982619484,1,1,1,2,0.7449948649828002,2,1,0
89,1,0.4717599421823975,0.36792075867453233,0.27265351674834015,0.5060081013321763,1,2,0.5689086762504303,1,1,2,1,1.55567515832945,1,1,0
