trial,common,reward.1.1,reward.1.2,reward.2.1,reward.2.2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow
0,1,0.727851862543687,0.567875631453419,0.3138909755454427,0.5007051462577206,2,1,1.1404439681759868,2,2,2,1,0.8013576459193246,2,1,0
1,1,0.662087186714091,0.5612760977600466,0.308503768261726,0.500990030638134,2,1,0.7967623465710858,2,2,2,1,0.948699836758351,2,0,0
2,1,0.6607982259854337,0.5638303038623701,0.29202458451528557,0.4864679936230192,2,1,0.8330483056397497,2,2,1,2,1.014070373262257,1,0,0
3,1,0.6861527149841413,0.5725586338540818,0.3083917805651276,0.4531721951249814,1,2,0.9110550866371341,1,1,2,1,1.483447851685014,1,0,0
4,1,0.6816490366092727,0.6131766489719437,0.3237160656570826,0.4692928600429441,2,1,0.8924545058130207,1,1,2,1,1.0411265580214604,2,0,0
5,1,0.6453137797067798,0.632349993642481,0.31660344087698333,0.46631178636124293,1,2,0.6895489410380833,1,1,1,2,,,0,1
6,1,0.6469473267299244,0.6534766775952949,0.26623689966659736,0.47575589309604344,1,2,0.5570681694830455,1,1,2,1,0.3550262762882994,1,1,0
7,1,0.639893593628571,0.6460960993704847,0.29028496070910137,0.4542596496808018,2,1,0.5941379421533384,1,1,1,2,1.0348961288768805,1,1,0
8,1,0.6421387388128785,0.6636262761569283,0.29406998067106366,0.4732944717033058,2,1,0.7697851157381592,1,1,2,1,0.9129382281957987,1,1,0
9,1,0.6231159669013715,0.6966890709288591,0.28278049303205743,0.5303367062377654,2,1,0.6504061757641466,1,1,1,2,0.5311272842773178,1,1,0
10,1,0.6263688856401588,0.6750790544702934,0.2631039697339794,0.56094969531865,2,1,0.6965574581176952,1,1,2,1,0.642481853404206,1,0,0
11,1,0.5842734091385364,0.691336787030444,0.2628969311657423,0.5605175550605463,2,1,0.8326110455336675,1,1,1,2,0.690916169914999,2,1,0
12,1,0.588671682493264,0.7340610360173235,0.30363510858128034,0.5182299328953994,2,1,0.765914866572075,1,1,1,2,0.5319837234369515,2,0,0
13,0,0.5670141619508047,0.7018901480676807,0.35088887899898813,0.5412962670339648,2,1,1.3048833003704203,2,1,1,2,0.424604273577188,1,1,0
14,1,0.5608836688534624,0.699758409359021,0.3726765406128688,0.5227091479107493,2,1,0.5057086401211563,1,1,2,1,0.7416332192319715,1,0,0
15,1,0.5917726597872686,0.6791995260718631,0.35438785154558317,0.5145056419307619,1,2,0.9278002501814626,2,2,2,1,0.6457171562965414,2,1,0
16,1,0.6124573709380634,0.6733466264929551,0.3354394065583728,0.5290880124927723,2,1,0.9184360733866015,2,2,2,1,0.7831678063253094,2,0,0
17,1,0.5862744356148881,0.6623136071235689,0.34513745116952954,0.5109633207941637,2,1,0.6072617723466465,2,2,1,2,1.1657511125122255,1,0,0
18,1,0.6177916278155511,0.6765833132348523,0.3065691644186277,0.46513456391175345,2,1,0.8862614441759433,2,2,2,1,0.6683037050188432,2,1,0
19,1,0.5861131738733141,0.7005037642180625,0.32247945075979983,0.4373921626656241,2,1,0.708437613289334,2,2,1,2,0.8079298069455945,2,1,0
20,1,0.5830153570037178,0.6953735331883919,0.300728181062609,0.4493283274687018,1,2,0.6464979563888846,2,2,2,1,0.6271641889097737,2,0,0
21,1,0.6057644830821455,0.7315508696482153,0.2986917603849286,0.4396146244058323,2,1,0.9099858937661338,1,1,2,1,1.3001876511839328,2,1,0
22,1,0.6025175240139502,0.7117232513457785,0.31432483106506043,0.39567651277081395,1,2,0.8466280796928913,1,1,2,1,1.077783178654954,2,0,0
23,1,0.6011542170959467,0.7000270109278846,0.2858546225375127,0.34797768351187197,2,1,0.681640590274128,1,1,2,1,0.707173145057368,1,1,0
24,1,0.6059424916747669,0.6951084978653395,0.28082222722751204,0.3103008589722327,1,2,0.9923465920683157,1,1,1,2,0.9198677913482243,1,1,0
