trial,common,reward.1.1,reward.1.2,reward.2.1,reward.2.2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow
0,1,0.45004274408472494,0.6791183854782488,0.6924995556011051,0.46202657460801433,1,2,0.8622986151749501,1,1,1,2,0.9933272018606658,2,0,0
1,1,0.4773485209906426,0.688789566664719,0.6710750304777968,0.4712203290892813,2,1,0.8504926172245177,1,1,2,1,1.0201118129843962,1,1,0
2,0,0.5237696785647239,0.6498985284499845,0.6309428204334941,0.47181655876533923,2,1,0.6512838423877838,1,2,1,2,1.4610974934257683,1,0,0
3,0,0.49103391271506114,0.6110559733838099,0.6636780465279308,0.4931677628327789,2,1,0.6384613901027478,1,2,2,1,1.1696306470767013,2,0,0
4,1,0.5551616819467399,0.5773173059977279,0.6378187829420536,0.488305429585421,2,1,0.6642786669908674,2,2,2,1,1.1488911215565167,2,1,0
5,1,0.5944972680497103,0.5891236172449492,0.6182577215872311,0.485676061790548,1,2,0.6366484671234502,2,2,2,1,0.8303187260826235,2,0,0
6,0,0.5622239127865989,0.5672984998274906,0.6792379824740329,0.49896513158176303,1,2,1.5404770615205052,2,1,2,1,1.4111541171369026,1,1,0
7,1,0.530683006828526,0.5702978624796929,0.7061721027198863,0.5264175970623541,2,1,0.7731902562591131,1,1,1,2,0.885926582646789,1,0,0
8,1,0.5429795987418302,0.5530125609302234,0.6864914609430195,0.4958407120096102,1,2,0.7658258593437495,1,1,2,1,0.9674924466526136,1,1,0
9,0,0.4891660693678286,0.5837973673186031,0.7104567063155351,0.49342519952148445,2,1,0.6652456998854177,1,2,1,2,0.5432597295439336,1,0,0
10,1,0.48043058893544077,0.6045454718057047,0.7270821906586039,0.4500424980723925,1,2,0.7696668693752144,1,1,2,1,1.0148963445608388,1,0,0
11,1,0.48741707445303933,0.6284745354235012,0.6743784903060202,0.4174986672811025,2,1,0.6317900987196481,1,1,2,1,0.9183265539541026,2,1,0
12,1,0.4968942145993376,0.6599890599403995,0.6864759663108542,0.4096697477534046,2,1,0.876535304087156,1,1,1,2,0.8212607408786425,1,0,0
13,1,0.48133036956975417,0.6672078846637192,0.6901134569191953,0.4152928426279745,2,1,0.7092145065180375,1,1,1,2,1.3642197228909936,2,0,0
14,1,0.512945524704943,0.6920174766812671,0.7134447001746922,0.43332360109319396,1,2,0.636287750901829,1,1,1,2,0.9368478404358029,1,1,0
15,0,0.5018053736881902,0.7180884461897937,0.6954290537811745,0.4203356492910284,1,2,0.512239339579537,1,2,1,2,0.9810523029518663,2,1,0
16,1,0.47318868228832267,0.6848303662726136,0.7428715667117523,0.4245460749474389,2,1,0.6223563297680812,1,1,2,1,1.0099846371667809,1,1,0
17,1,0.4953933169170556,0.6726677885722605,0.7351916838572672,0.46058605118764245,1,2,0.5367035539384233,1,1,2,1,0.7659262089728145,1,0,0
18,1,0.4954742594935865,0.688628781808178,0.7351495040148861,0.44086988047873366,2,1,0.49081002338789403,1,1,1,2,1.0703845650859876,2,1,0
19,0,0.4933077229821805,0.6553018499307743,0.7010587335822864,0.4243646675516377,2,1,0.7804998074352625,1,2,1,2,0.9933675827924162,1,1,0
20,1,0.46718788825649815,0.6685408513226726,0.7055673917298394,0.4366228474798262,1,2,0.49445334767369786,2,2,2,1,1.599802675867977,1,0,0
21,1,0.4993541142152565,0.7127332730949191,0.73423298572592,0.45901128944433134,1,2,0.6329469822521787,1,1,1,2,0.8409437324880855,2,1,0
22,1,0.5307956204335109,0.7175003615468053,0.7314338290709499,0.41482403169211857,2,1,0.6539254785020603,1,1,1,2,0.7409270979551366,2,1,0
23,1,0.45781294328351074,0.7215826922423142,0.7154584756161193,0.4449987494849911,1,2,0.6409788699238561,1,1,2,1,1.0137798419600585,2,1,0
24,1,0.4858940439633743,0.7076604759246117,0.7093220729843637,0.43420379483266824,1,2,0.7170441881899023,1,1,1,2,0.880376314111345,2,0,0
25,1,0.4528147566509899,0.7384349957651253,0.7188709870794862,0.39708843249596826,2,1,0.7062953268396086,1,1,1,2,0.8729438120426494,2,1,0
26,0,0.44033059346933845,0.7388105391707855,0.7071451090061751,0.39842474388710525,1,2,0.6313242112591979,1,2,2,1,1.2082312007187284,1,1,0
27,1,0.4564631022776232,0.7233669256502715,0.7193222555071394,0.4165130213529677,2,1,0.5861186632828321,1,1,1,2,0.9109033937493223,2,0,0
28,1,0.4570476619584727,0.7335946733061033,0.7004605576289755,0.3779124573545509,1,2,0.5822710235443083,1,1,1,2,0.9335661364311818,2,1,0
29,0,0.45511341006943806,0.6917476584131197,0.6755761726185097,0.3826679545801831,2,1,0.8013336555741262,1,2,2,1,0.9065835382061778,1,1,0
30,1,0.4697967943947695,0.7240773349678141,0.7210400153335862,0.39986615756375715,1,2,0.6794567740216735,1,1,1,2,1.0349617496176506,2,1,0
31,1,0.4707270918427969,0.7449939476314686,0.7016647003911354,0.38742703205739937,2,1,0.6852686145575717,1,1,1,2,0.7033490256435471,2,1,0
32,1,0.42839828184427864,0.7361686118460278,0.6938416281686377,0.37824129334520973,2,1,0.6408917797089089,1,1,2,1,0.7620457220618846,2,1,0
33,1,0.472512787212592,0.7331423424928953,0.6956131325646221,0.3822365947252092,2,1,0.8070572004944552,1,1,2,1,0.803641094287741,2,1,0
34,0,0.5078538780737016,0.7359282533799348,0.6618631744253882,0.3787381571827493,2,1,0.7082806221587816,1,2,2,1,1.0581370890431572,1,1,0
35,1,0.5010301219546887,0.7164524964993637,0.6174027526382098,0.3569284614390478,2,1,0.7900411584123503,1,1,2,1,0.7080000650894362,2,1,0
36,1,0.5055668642850465,0.7202547202114062,0.6141599186919386,0.3352901261373722,2,1,0.624669192780857,1,1,2,1,0.7483803931900184,2,1,0
37,1,0.48205517235747,0.7286952350985958,0.6412246605051833,0.3298466201115282,2,1,0.8588345942771412,1,1,2,1,0.5812265436543385,2,1,0
38,0,0.5169147428554387,0.7390516378207884,0.6013661276107594,0.34351614861457547,1,2,0.5848361167081748,1,2,2,1,0.7449835734005319,1,0,0
39,1,0.4911821940409937,0.7417786488845898,0.5742246720155912,0.34496307469251597,1,2,0.5568195858359104,1,1,2,1,0.7099317200627411,2,1,0
40,1,0.5266619830960547,0.7369945396324267,0.579315797472062,0.3506982930551672,2,1,0.5981618238656665,1,1,2,1,0.7677014631772181,2,1,0
41,0,0.519082139416116,0.7197940863269234,0.5558639553430607,0.34833730390076845,2,1,0.5771537952969084,1,2,1,2,0.7368335564387962,1,1,0
42,0,0.532797618960598,0.6860827130087563,0.5700041241289294,0.3551247150177214,1,2,0.5951196933019673,1,2,2,1,0.6751411373770679,1,0,0
43,1,0.5585012943910734,0.6654141080356608,0.5615253851628372,0.35240710216770665,2,1,0.5354448140351451,1,1,2,1,0.7334072043231572,2,1,0
44,0,0.5450116312350315,0.6438895188558111,0.611967920567932,0.3414966797546348,1,2,0.564323809259804,1,2,1,2,1.0267840084343334,1,1,0
45,0,0.5474327515958993,0.6783025630596057,0.6175474891175482,0.34553207048001683,2,1,0.49709046352654696,1,2,1,2,0.7830932275173836,1,1,0
46,1,0.5421907294069102,0.6386666060651383,0.6102743547051603,0.35122903814454853,2,1,0.5259803073640796,1,1,1,2,0.749778055556817,2,0,0
47,1,0.5253308693496437,0.6431504463478774,0.6209495923517193,0.38346821863617203,2,1,0.9127702584155486,1,1,1,2,0.880920552626776,2,0,0
