trial,common,reward.1.1,reward.1.2,reward.2.1,reward.2.2,isymbol_lft,isymbol_rgt,rt1,choice1,final_state,fsymbol_lft,fsymbol_rgt,rt2,choice2,reward,slow
0,1,0.7431805092517676,0.6348919663297614,0.45645300378155257,0.593410565981402,1,2,0.9700816388140083,1,1,2,1,1.1169712364135194,2,0,0
1,1,0.7304096135951341,0.633618958974548,0.43757617404743065,0.5900244930747984,2,1,0.8770960798246961,1,1,1,2,1.1188718528865138,1,1,0
2,0,0.7313737987785447,0.6010281023176243,0.47461316910834195,0.6127954249669286,2,1,0.6552850668558676,1,2,1,2,1.4255804835920571,2,1,0
3,1,0.7383225224854308,0.6065041874280037,0.4622433327441957,0.5907481943598905,1,2,0.7536015130208398,1,1,2,1,1.2786263970228902,1,1,0
4,0,0.7394401636416639,0.5809652730151438,0.4139588455784675,0.5673988622260295,2,1,0.7877764474833384,1,2,1,2,0.99559546371529,2,1,0
5,1,0.7484597474692424,0.569008707412068,0.4414154122076775,0.5888767634626403,2,1,0.6162532692724199,1,1,2,1,0.938393447198905,1,1,0
6,1,0.725975361257976,0.6015122587702949,0.40235385746269703,0.5298152285010371,1,2,0.8135919240521616,1,1,2,1,1.0621959940326633,1,0,0
7,1,0.7346546745057373,0.5971892240116925,0.42132897586745255,0.5346966200540001,2,1,1.1064408508063934,2,2,2,1,1.1281998507110984,2,0,0
8,0,0.7262899537984662,0.5931178583435028,0.4526062221595438,0.5182785227613169,2,1,0.638182833459723,1,2,1,2,1.6249583759854431,1,1,0
9,1,0.7482417166641077,0.5805443763170182,0.471859314448116,0.4663584037469857,1,2,1.2994879756697628,2,2,1,2,1.332252891981625,1,0,0
10,1,0.7144691347331427,0.5615078182173683,0.5097494199524025,0.49359718085502935,1,2,0.7931109508608642,1,1,1,2,1.1457791216671467,2,1,0
11,1,0.6794226102957079,0.5808535157279062,0.5665952386712139,0.5016182554065763,1,2,0.8148060644962243,1,1,1,2,0.9848752274047001,2,1,0
12,1,0.6143852603142852,0.6464272804895401,0.5360951427958272,0.511092277516817,1,2,0.6989859863060701,1,1,1,2,0.9122265961523226,2,0,0
13,1,0.6389487506246526,0.6053513686682486,0.5461866524563304,0.5490769726313818,1,2,0.626956629963388,1,1,2,1,0.950916059769952,1,0,0
14,0,0.6234198109570785,0.5911869405250938,0.53586137283911,0.49035144698977673,2,1,0.8754844583090744,2,1,1,2,1.4829000267272932,1,1,0
15,0,0.6052705091992487,0.6104730920081552,0.5529927611290549,0.45926393195755555,1,2,0.7519769334430748,1,2,1,2,1.2887668353141635,2,1,0
16,1,0.6135760015801959,0.6376595959631086,0.5391818195802527,0.4512200985355941,2,1,0.8674950586064369,1,1,2,1,0.9479893454590638,1,1,0
17,1,0.5673549054575775,0.676904368709595,0.48922569573789865,0.4178663635093218,1,2,0.7299548547089216,1,1,1,2,0.9011872298578965,1,1,0
18,1,0.5644582629400596,0.7490107898696852,0.4569619605207824,0.4142408811376974,2,1,0.9118387582893774,1,1,1,2,1.009700165472168,1,1,0
19,0,0.5604586689502424,0.7424285030899704,0.4239212196251618,0.3834193960629393,1,2,0.8548925881987088,1,2,1,2,1.4958466392090486,2,0,0
20,0,0.6131883800609452,0.7036124840712779,0.43910079434817195,0.38750933224479156,1,2,0.7430217059627466,1,2,2,1,1.3940212699089898,1,0,0
21,1,0.6008598450642886,0.7329194670768177,0.40736117663899885,0.395024076869719,2,1,0.8904462003774825,1,1,2,1,1.0349048049392877,1,0,0
22,0,0.5891518183695403,0.7124563323612161,0.42294743969701026,0.3965901419079324,1,2,0.773112138180295,1,2,1,2,1.342140497356013,2,0,0
23,1,0.6104950715950134,0.6973150986588328,0.3861150174086083,0.3639195458436122,2,1,0.8667386693050503,1,1,2,1,0.9883992180548375,2,1,0
24,1,0.6548780749797767,0.6955651852508182,0.40902147794176974,0.37468123360067945,2,1,0.7263208711883635,1,1,2,1,0.7685623510369624,2,1,0
25,1,0.6503018339765276,0.6951647796264431,0.37953576714150405,0.3896857198027349,2,1,0.6217423653652077,1,1,2,1,0.9281517552008154,2,0,0
26,1,0.6676996442231408,0.6780581719808356,0.36685402959519564,0.35845936299290715,2,1,1.129082204446604,2,2,1,2,1.1237675901938928,1,0,0
27,0,0.6875989037780637,0.6737801741490268,0.35432741781801314,0.36632853549847355,1,2,0.9954227899797843,2,1,2,1,1.2370340257657517,1,0,0
28,1,0.6913138341018498,0.7146369828247939,0.3159552573983051,0.3959414409648722,1,2,1.2202572507121658,2,2,1,2,0.9511634683876764,2,0,0
