participant,condition,run,trial,onset_first_choice,onset_second_choice,onset_feedback,duration_first_choice,duration_second_choice,duration_trial,mfrpe,mbrpe,rpediff,rpe2,chosen_action1_value,chosen_action1_value_deriv,chosen_action2_value
58,abstract,2,80,495.9939999999988,500.7489999999999,504.64999999999776,0.7530000000006112,0.8989999999976135,10.156999999999243,0.11890256597403931,-0.0782294442168675,-0.19713201019090681,0.4193079952157408,0.5470256163263986,0.17797559155467804,0.5806920047842592
58,abstract,2,81,512.8899999999994,518.0989999999983,521.857,1.2069999999985157,0.7570000000014261,10.468000000000757,0.2786327424671754,-0.01578640493738115,-0.29441914740455655,-0.7888354690492136,0.660077427769356,0.20852904982093148,0.7888354690492136
58,abstract,2,82,528.2549999999974,532.9609999999993,537.2150000000001,0.7040000000015425,1.2530000000006112,10.461000000002969,0.34238374584042114,0.31093814440043355,-0.03144560143998759,-0.8414568188404844,0.459515690996293,0.011868233667823485,0.8414568188404844
58,abstract,2,83,547.7929999999977,552.6049999999996,556.4929999999986,0.8110000000015134,0.8869999999988067,10.201000000000931,-0.0971298075878616,-0.007950072099832228,0.08917973548802938,0.602740530302992,0.6692354212232602,0.240949126807071,0.397259469697008
58,abstract,2,84,563.4259999999995,568.1820000000008,571.8989999999976,0.7540000000008149,0.7150000000001455,9.97399999999834,0.1751391120711695,0.08180960584211427,-0.09332950622905523,0.30354160382983686,0.7943588653301272,0.26960865171219794,0.6964583961701631
58,abstract,2,85,579.0279999999984,583.6739999999992,587.369999999999,0.6440000000002328,0.694999999999709,9.843000000000757,0.27659409685795555,0.1270127989773957,-0.14958129788055985,0.15286429337889884,0.8464776596697866,0.22318316987806486,0.8471357066211012
58,abstract,2,86,594.4069999999992,599.0740000000005,602.8430000000008,0.6650000000008731,0.7680000000000291,9.93699999999808,0.29770244328300444,0.14977723749228333,-0.1479252057907211,0.07698283166260689,0.8712216787787007,0.1760832965412037,0.9230171683373931
58,abstract,2,87,610.0469999999988,614.6849999999978,618.7829999999992,0.6369999999988067,1.0970000000015716,10.237000000000991,-0.25435118273270835,-0.3762300834886007,-0.12187890075589236,0.5762402899702177,0.8845410174640409,0.1370734785907198,0.42375971002978235
58,abstract,2,88,627.5900000000001,632.3019999999998,636.4500000000007,0.7099999999991269,1.147000000000844,10.360999999997148,0.02516516458391005,-0.07542818277502561,-0.10059334735893566,-0.7098039819538882,0.19158730613137842,-0.100464261658721,0.7098039819538882
58,abstract,2,89,646.387999999999,651.0730000000002,655.2639999999992,0.6830000000009022,1.1899999999986903,10.377000000000407,0.2830773240699911,0.18113167145541187,-0.10194565261457922,0.038768742129359435,0.5917989643802827,0.29578362119770424,0.9612312578706406
58,abstract,2,90,662.2839999999998,666.864999999998,670.507999999998,0.5789999999979045,0.6419999999998254,9.724999999998545,0.2545410870259185,0.1869050841144153,-0.06763600291150318,-0.9804759667339851,0.9083651420202479,0.08170162397044438,0.9804759667339851
58,abstract,2,91,679.6970000000001,684.4229999999989,688.2629999999989,0.7239999999983411,0.8389999999999418,10.066999999999098,-0.5697545144978355,-0.3251380410613489,0.24461647343648663,0.8722612703383998,0.7781454972093842,-0.004438531386252414,0.1277387296616002
58,abstract,2,92,696.0639999999985,700.8629999999976,704.6659999999974,0.7970000000022992,0.8010000000031141,10.102999999999156,-0.42472088835979427,-0.27042286237024815,0.15429802598954612,-0.24343433032489525,0.6913026391740404,-0.07268352795598026,0.24343433032489525
58,abstract,2,93,711.7729999999974,716.5949999999975,720.7789999999986,0.8209999999999127,1.1830000000009022,10.507000000001426,-0.07799837383579278,0.020087100099188016,0.0980854739349808,0.4392729070734178,0.3241981958632584,-0.037841316104044835,0.5607270929265822
58,abstract,2,94,727.0190000000003,731.6489999999976,735.3639999999978,0.6280000000006112,0.7139999999999418,9.84599999999773,0.12157691077543498,0.08550329941751167,-0.03607361135792331,0.22121890934567245,0.8288716107401581,0.034580905078867526,0.7787810906543275
58,abstract,2,95,743.7530000000006,748.4749999999983,752.8790000000008,0.7199999999975262,1.4030000000020664,10.62699999999677,-0.5695179130953951,-0.6475524359069604,-0.07803452281156531,0.8774058764275965,0.8624944831764619,0.03539327644015201,0.12259412357240347
58,abstract,2,96,759.3499999999983,764.7350000000006,768.5589999999976,1.3830000000016298,0.8229999999966822,10.709999999999129,-0.08966667602188094,-0.16350337212919275,-0.0738366961073118,0.5062299074040446,0.1574312831664913,-0.04215142573790475,0.4937700925959554
58,abstract,2,97,775.0839999999989,779.6889999999985,784.0409999999974,0.602999999999156,1.3509999999987483,10.45799999999872,-0.1050372182807019,-0.287397689475553,-0.1823604711948511,-0.5581362567294501,0.3607218809933486,-0.001387873413651181,0.5581362567294501
58,abstract,2,98,791.6859999999979,796.4670000000008,800.4130000000005,0.7800000000024738,0.9449999999997092,10.228000000002792,0.28139005001189277,0.043059670510107395,-0.23833037950178537,-0.8885936167151105,0.7724668424411826,0.05854690596490793,0.8885936167151105
58,abstract,2,99,807.8469999999977,812.8159999999989,816.3619999999974,0.967000000000553,0.5459999999984575,10.016999999999824,0.14029411333094732,0.08926903951960186,-0.05102507381134547,0.2549386183185809,0.4286065690145303,0.1539590861629867,0.7450613816814191
58,abstract,3,100,0.0180000000000291,4.845000000001164,8.59400000000096,0.8250000000007276,0.7479999999995925,10.077000000001137,0.2265867258593428,0.12723431168030663,-0.09935241417903617,0.12838771111623148,0.8643945984339746,0.08104790681185257,0.8716122888837685
58,abstract,3,101,16.138999999999214,20.90599999999904,25.32600000000093,0.7649999999994179,1.4190000000016882,10.68800000000192,-0.24262024097192214,-0.3414920028493508,-0.09887176187742863,0.5525020833839203,0.8832239975094417,0.05906588791273012,0.44749791661607974
58,abstract,3,102,31.847000000001568,36.65699999999924,40.52200000000085,0.8079999999972642,0.864000000001397,10.175999999999476,0.24498479050914335,0.06407551025349378,-0.18090928025564956,0.06465636502770489,0.8102499628325389,-0.014371635832367705,0.9353436349722951
58,abstract,3,103,48.37299999999959,53.06999999999972,57.24499999999898,0.6939999999995052,1.1739999999990691,10.372999999999593,-0.012139008879732849,-0.1719762070552111,-0.15983719817547826,0.2782413992060174,0.825691431540345,-0.04022600992212721,0.7217586007939826
58,abstract,3,104,65.78700000000026,70.72599999999875,75.22200000000156,0.9359999999978754,1.4950000000026191,10.93699999999808,0.10834340303806556,-0.07529336156830446,-0.18363676460637002,0.14012304851043655,0.7828425496221548,-0.12258589230939623,0.8598769514895634
58,abstract,3,105,82.22799999999916,86.92499999999926,90.8630000000012,0.6939999999995052,0.9370000000017172,10.13600000000224,0.18880698584877542,0.011401561860400422,-0.177405423988375,-0.9674388965871414,0.7613679635830332,-0.19147248381871404,0.9674388965871414
58,abstract,3,106,98.8709999999992,103.54200000000128,107.6349999999984,0.669000000001688,1.091999999996915,10.264999999999418,0.18878875896821967,0.30956036871990567,0.120771609751686,-0.9294336903858068,0.5316252931579939,-0.4949106696953868,0.9294336903858068
58,abstract,3,107,114.76699999999984,119.39800000000103,123.54200000000128,0.6290000000008149,1.143000000000029,10.27600000000166,-0.21812326393146358,0.005741854412098846,0.22386511834356243,-0.4872045922145131,0.7424688414938068,-0.12532465725843517,0.4872045922145131
58,abstract,3,108,130.15399999999863,135.02500000000146,139.137999999999,0.8690000000024156,1.1109999999971478,10.485000000000582,-0.35526888269373547,-0.05609588845135283,0.29917299424238264,0.7189212173303258,0.6389174503275744,-0.1700386274764082,0.28107878266967423
58,abstract,3,109,145.72000000000116,150.40000000000146,154.34400000000096,0.6779999999998836,0.9429999999993016,10.125,0.048452478603403404,0.11891910855539534,0.07046662995199193,0.36205048169906107,0.21252796579763666,-0.027467916350599048,0.6379495183009389
58,abstract,3,110,161.32400000000052,166.23099999999974,170.50600000000122,0.9049999999988358,1.2740000000012517,10.683000000000902,-0.26521173900533906,-0.21548768239803556,0.0497240566073035,-0.35745901968593446,0.5462254602945631,-0.19846335616101132,0.35745901968593446
58,abstract,3,111,176.95699999999852,181.8250000000008,186.41999999999825,0.8660000000018044,1.5930000000007567,10.963999999999944,-0.16229798890101926,-0.2447237906783904,-0.08242580177737113,-0.46806507750751697,0.4679307352036722,0.09775177323239313,0.46806507750751697
58,abstract,3,112,193.0590000000011,197.78700000000023,201.77300000000105,0.7269999999989523,0.985000000000582,10.215000000000147,0.24605646351235722,0.17458553281011258,-0.07147093070224464,-0.8176704927623606,0.8955014530616999,0.12274691900383976,0.8176704927623606
58,abstract,3,113,209.0600000000013,213.6790000000001,217.7419999999984,0.6169999999983702,1.0619999999980791,10.182999999997264,-0.14149080302888595,0.052818642410212224,0.19430944543909817,0.5882191419039737,0.7835253707769831,0.07448056188140485,0.41178085809602627
58,abstract,3,114,226.6409999999996,231.7659999999996,235.57700000000116,1.1229999999995923,0.8100000000013097,10.437000000001715,0.13165145907063502,0.14041580583648394,0.008764346765848918,0.29622859714973493,0.8711466899431088,0.11590803319613878,0.7037714028502651
58,abstract,3,115,244.2109999999993,249.43799999999828,253.1899999999987,1.2250000000021828,0.7510000000002037,10.479999999999563,0.23691206232295825,0.18452995137766492,-0.052382110945293325,-0.8508185546542019,0.9049184989929113,0.09772416988689939,0.8508185546542019
