participant,condition,run,trial,onset_first_choice,onset_second_choice,onset_feedback,duration_first_choice,duration_second_choice,duration_trial,mfrpe,mbrpe,rpediff,rpe2,chosen_action1_value,chosen_action1_value_deriv,chosen_action2_value
51,story,2,68,295.4230000000003,300.1310000000003,303.6490000000004,0.706000000000131,0.5169999999998254,9.726999999999864,-0.10094021507093992,-0.2679380645624464,-0.16699784949150648,0.877358891430978,0.44430782214393033,-1.034782030178167,0.122641108569022
51,story,2,69,311.58100000000013,316.23700000000014,319.9390000000003,0.6539999999999964,0.7010000000000218,9.858999999999924,0.6488403272388232,-0.03156799495634732,-0.6804083221951706,0.12226497244335299,0.716865750723636,-0.3468707692080332,0.877735027556647
51,story,2,70,329.54500000000013,334.2170000000001,337.94000000000005,0.6700000000000728,0.7220000000002074,9.896000000000186,0.7477571609344966,1.1346545925050577e-10,-0.7477571608210312,0.017038322210643386,0.7537812193842567,-0.2605545523718026,0.9829616777893566
51,story,2,71,345.25300000000016,349.886,353.6680000000002,0.6309999999998581,0.7810000000004038,9.916000000000167,0.756019210167468,0.004399180522986934,-0.751620029644481,0.0023743875122387292,0.7634031971612013,-0.25439430725654766,0.9976256124877613
51,story,2,72,360.6390000000002,365.214,368.7760000000003,0.5729999999998654,0.5610000000001492,9.63799999999992,0.7516943949709358,0.005012231438406789,-0.746682163532529,0.0003308844608392869,0.769344589580954,-0.2583352753024579,0.9996691155391607
51,story,2,73,376.53600000000006,381.346,384.9690000000001,0.8079999999999927,0.6220000000002983,9.934000000000196,0.7456615360705802,0.005097663584831991,-0.7405638724857482,4.611063942194793e-05,0.7746722152713648,-0.263349493855945,0.999953889360578
51,story,2,74,392.538,397.2050000000004,400.97900000000016,0.6649999999999636,0.7729999999996835,9.942000000000007,0.7394362727366075,0.005109569042371032,-0.7343267036942365,6.425780958441152e-06,0.7798052468224339,-0.2682049475140654,0.9999935742190416
51,story,2,75,410.0810000000001,414.81500000000005,418.4320000000001,0.7319999999999709,0.6150000000002365,9.851999999999864,0.7332294346742108,0.005111228135875501,-0.7281182065383353,8.954692766183214e-07,0.7848031106319073,-0.2727403205313751,0.9999991045307234
51,story,2,76,428.87600000000015,433.654,437.924,0.7759999999998399,1.2690000000002328,10.548999999999976,0.7100318243434729,-0.011926738460072306,-0.7219585628035452,-0.9829616774111385,0.7896759923512846,-0.27694311099588115,0.9829616774111385
51,story,2,77,444.67100000000033,449.328,453.06100000000015,0.6549999999997453,0.7319999999999709,9.891000000000076,0.72800777291041,0.2589055654214478,-0.46910220748896214,1.2478875810462142e-07,0.9312341581830993,0.07850540228686137,0.9999998752112419
51,story,2,78,461.297,466.04,470.0190000000002,0.7409999999999854,0.9770000000003164,10.222999999999956,0.7218915719442436,0.25890559764106746,-0.4629859743031761,1.73900261968285e-08,0.9330610357997668,0.07331238204754242,0.9999999826099738
51,story,2,79,479.1890000000003,484.10400000000016,487.895,0.9130000000000108,0.7899999999999636,10.20699999999988,0.7158266641441025,0.2589056021310554,-0.45692106201304705,2.423399481088495e-09,0.9348279830886618,0.06836170403235906,0.9999999975766005
51,story,2,80,498.4390000000003,503.1130000000003,506.9200000000001,0.6720000000000255,0.8060000000000401,9.981999999999973,0.7098126974760035,0.2589056027567609,-0.4509070947192426,-0.9999999996622855,0.9365371586846787,0.06364276281466244,0.9999999996622855
51,story,2,81,516.0219999999998,520.674,524.3760000000002,0.6500000000000911,0.7010000000000218,9.855000000000018,-0.14977234427068276,0.000712316255364942,0.1504846605260477,0.8606442886757011,0.7985345518534871,-0.2985207002709155,0.13935571132429891
51,story,2,82,531.7560000000003,536.3530000000002,540.357,0.5949999999997999,1.0019999999999527,10.103000000000064,-0.15693246721079257,-0.5201580853752378,-0.3632256181644452,0.8630186761935842,0.926001943069424,0.04316566482670461,0.1369813238064158
51,story,2,83,547.0910000000003,551.7090000000003,555.3510000000001,0.6149999999997817,0.6410000000000764,9.760999999999967,0.5814082571713415,9.926533848780839e-05,-0.5813089918328537,0.11993569708610163,0.8051892769880116,-0.3049026868757986,0.8800643029138984
51,story,2,84,564.6010000000001,569.5810000000001,573.7580000000003,0.9780000000000656,1.1759999999999309,10.657999999999902,-0.3040519549800623,-0.9518893948656183,-0.647837439885556,0.9996689764003143,0.8324595814166147,-0.2288109357909421,0.00033102359968571575
51,story,2,85,581.1330000000003,585.9110000000003,589.547,0.7759999999998399,0.6359999999999673,9.914999999999964,0.6744374040032585,0.031065857148442122,-0.6433715468548163,-0.9832862756137462,0.8353805886239252,-0.23084727696898122,0.9832862756137462
51,story,2,86,597.8670000000002,602.5360000000003,606.038,0.6669999999999163,0.5010000000002037,9.672000000000024,-0.17058323878458648,-0.2228120580097267,-0.05222881922514022,-0.13702655841985012,0.5819334471611726,-1.1080318559058557,0.13702655841985012
51,story,2,87,615.2800000000002,619.8360000000002,623.9410000000003,0.5529999999998836,1.1039999999998145,10.161999999999807,0.5745190596154145,0.520122723008464,-0.054396336606950535,0.12026658154772751,0.5790578631979134,-1.1054323178097203,0.8797334184522725
51,story,2,88,629.73,634.5320000000003,638.261,0.8000000000001819,0.7289999999998145,10.032000000000153,-0.17418477923938364,-0.25396176238878143,-0.0797769831493978,-0.13670095701160978,0.5469100393943522,-1.2232617824424294,0.13670095701160978
51,story,2,89,645.8920000000003,650.808,654.8530000000002,0.91399999999976,1.04300000000012,10.461999999999987,-0.2893668928599183,-0.28924341943465404,0.0001234734252642533,-0.01909543352536762,0.4994494690095285,-1.329236692625116,0.01909543352536762
51,story,2,90,665.4290000000002,669.9910000000001,674.7540000000004,0.5599999999999454,1.7620000000001708,10.826000000000024,-0.051509700381685175,-0.6749330741053011,-0.6234233737236159,0.9809499408905012,0.5035964069789454,1.3237402958147977,0.019050059109498765
51,story,2,91,682.3250000000003,686.9360000000001,690.931,0.6089999999999236,0.9949999999998907,10.106999999999973,0.9062242539533234,0.0359823425420116,-0.8702419114113118,0.016759835025785375,0.36421256248430456,0.5466479218760346,0.9832401649742146
51,story,2,92,697.9680000000003,702.8470000000003,707.1570000000003,0.8769999999999527,1.3099999999999454,10.690999999999804,-0.08208613347298316,-0.9546937441146409,-0.8726076106416578,0.9973389422771278,0.377854272922314,0.5510224644073474,0.002661057722872149
51,story,2,93,714.0800000000003,718.7740000000003,723.0730000000003,0.6919999999995525,1.2979999999997744,10.493999999999687,0.9066028694859772,0.040309619430001886,-0.8662932500559754,-0.997664421267515,0.38488970087650504,0.5421881690031949,0.997664421267515
51,story,2,94,730.4480000000003,734.9889999999998,738.7470000000003,0.5389999999997599,0.7570000000000618,9.799999999999727,0.5574018942306347,0.0007825813528967718,-0.5566193128777379,-0.8632990231675093,0.6624840680372112,-0.4064469118122283,0.8632990231675093
51,story,2,95,746.0500000000003,750.8800000000001,754.4760000000001,0.8290000000001783,0.5940000000000509,9.927000000000136,0.7690183922616441,-9.741106882676931e-05,-0.7691158033304709,-0.8606904186578536,0.20635899913478623,0.29705094973401763,0.8606904186578536
51,story,2,96,761.6020000000003,766.3540000000003,770.105,0.75,0.7509999999997491,10.003999999999904,0.04694171481928677,-0.2165954661254933,-0.26353718094478007,0.8609697648643679,0.14672564066144694,-0.0815217772973091,0.13903023513563206
51,story,2,97,777.1550000000003,781.8590000000003,785.4480000000003,0.7019999999997708,0.5879999999997381,9.793999999999867,0.7814897247844952,0.005701147118244765,-0.7757885776662504,-0.8800189459480923,0.3537496843756879,0.416352778363531,0.8800189459480923
51,story,2,98,792.5330000000004,797.1440000000003,800.6380000000003,0.6089999999999236,0.4929999999999382,9.605999999999767,0.5564977003107157,0.2215138367963213,-0.33498386351439435,0.13898487777939028,0.8523590524749851,0.0963038931245089,0.8610151222206097
51,story,2,99,808.1280000000003,812.685,817.1120000000003,0.5549999999998363,1.4260000000003856,10.485000000000126,-0.19022672132495372,-0.6032907387483155,-0.4130640174233618,0.88005787443742,0.9336740757486345,0.06967123909183483,0.11994212556258
51,story,3,100,0.0169999999998253,4.838999999999942,8.56899999999996,0.8200000000001637,0.7290000000002692,10.053000000000337,0.8817169096003845,0.0722909282391705,-0.809425981361214,0.01936833651280867,0.17978768429361044,0.21944898947578834,0.9806316634871913
51,story,3,101,16.422000000000025,21.18699999999989,25.03699999999981,0.7640000000001237,0.8490000000001601,10.115999999999984,0.01617721025196711,-0.7907058434751448,-0.8068830537271119,0.877364333767128,0.30472392616837973,0.2896172325515525,0.12263566623287203
51,story,3,102,32.31800000000021,36.98599999999988,40.83600000000024,0.6659999999997126,0.8490000000001601,10.018999999999776,0.7649784442225898,-0.03586999276534686,-0.8008484369879366,-0.8777342691360214,0.31118375980791874,0.2817736591419898,0.8777342691360214
51,story,3,103,47.65200000000005,52.33500000000004,56.56100000000015,0.6810000000000401,1.2249999999999093,10.409999999999853,0.7643402250413502,-0.03598260084821181,-0.800322825889562,-0.877358908859805,0.31132744588138966,0.2810899246377334,0.877358908859805
51,story,3,104,63.76699999999983,68.50199999999995,72.49900000000025,0.7320000000004256,0.9960000000000946,10.233000000000176,0.009038466663140635,-0.26249508846501163,-0.27153355512815225,-0.12231728347047222,0.125474708427723,-0.13896369776696418,0.12231728347047222
51,story,3,105,79.01400000000012,83.63599999999997,87.89400000000023,0.6199999999998909,1.255999999999858,10.380999999999856,-0.29770543116104425,-0.717744518591632,-0.42003908743058777,0.9829543879489598,0.8749392428888514,0.1378597295940268,0.017045612051040118
51,story,3,106,94.60899999999992,99.10500000000002,103.07000000000016,0.4949999999998909,0.9639999999999418,9.961999999999987,-0.19688789989309546,-0.8347515709153961,-0.6378636710223007,-0.12226497487215959,0.8207767611946503,-0.19183943104832138,0.12226497487215959
51,story,3,107,111.07600000000002,115.72499999999992,119.51099999999995,0.6469999999999345,0.7840000000001055,9.936000000000153,-0.19633445610394124,-0.836710896287846,-0.6403764401839047,-0.12030564949970968,0.819024433178983,-0.1901257335473415,0.12030564949970968
51,story,3,108,127.60800000000016,132.3159999999998,135.96300000000022,0.7059999999996762,0.6460000000001855,9.855999999999767,0.6831551657914807,0.04028436589962192,-0.6428707998918588,0.0026990883128223953,0.8172717708925806,-0.18837995717371986,0.9973009116871776
51,story,3,109,147.1460000000002,151.69700000000014,155.99000000000024,0.5489999999999782,1.2919999999999163,10.346000000000004,0.5431155098882119,-0.09562292222443858,-0.6387384321126505,0.13698030797822847,0.8218163003667213,-0.19074618001535082,0.8630196920217715
51,story,3,110,164.55999999999997,169.3299999999999,173.29899999999995,0.7680000000000291,0.968000000000302,10.240000000000236,0.6741947665451378,0.00561385646708612,-0.6685809100780516,0.000376133371887466,0.7982526447988425,-0.2821206207188954,0.9996238666281125
51,story,3,111,180.7199999999998,185.451,189.15599999999995,0.7290000000002692,0.7040000000001783,9.937000000000353,0.6688516409177281,0.005710971578569368,-0.6631406693391587,-0.9999475836663901,0.802606353034356,-0.28501831102824515,0.9999475836663901
51,story,3,112,199.8090000000002,204.645,209.04500000000007,0.8339999999998327,1.3989999999998872,10.736999999999624,0.6512180789930275,0.5890938234173455,-0.06212425557568202,-0.9809110117378258,0.5216203294672614,-1.178370522225374,0.9809110117378258
51,story,3,113,219.0590000000002,223.78400000000008,227.54500000000007,0.7229999999999563,0.7599999999997635,9.986999999999624,-0.18892705665305026,0.0007958565069531298,0.1897229131600034,0.8606515931440963,0.7964762070353292,-0.29678494108500386,0.13934840685590366
51,story,3,114,235.79199999999992,240.69000000000003,244.52800000000028,0.8960000000001855,0.8369999999999891,10.23700000000008,0.5473309904031471,0.2230103199485347,-0.32432067045461244,-0.8800632849945089,0.925016794831188,0.04560492222403632,0.8800632849945089
51,story,3,115,251.5,256.5100000000002,260.46599999999995,1.0079999999998108,0.9539999999997236,10.467000000000098,-0.19445469551842431,0.009837594690349671,0.20429229020877399,-0.13669555183272653,0.7945494961738436,-0.31217289233048373,0.13669555183272653
51,story,3,116,266.87699999999995,271.346,275.47699999999986,0.4670000000000982,1.1300000000001091,10.101000000000113,-0.20591473399750482,0.031077761779582977,0.2369924957770878,-0.12264184513222698,0.8204403292690758,-0.2193529719549929,0.12264184513222698
51,story,3,117,284.77,289.8499999999999,293.5140000000001,1.0779999999999743,0.6630000000000109,10.24499999999989,-0.3089270024471884,-0.0006400583115821826,0.3082869441356062,-0.017038322549111418,0.7935547902555614,-0.2992904209496319,0.017038322549111418
51,story,3,118,302.73399999999987,307.5320000000001,311.9850000000001,0.7950000000000728,1.4519999999997708,10.751999999999953,-0.32087585351767883,-0.01530399330128747,0.3055718602163914,-0.0023743875594061294,0.7914462154550798,-0.2977226528358023,0.0023743875594061294
51,story,3,119,318.7350000000001,323.4310000000001,327.3490000000002,0.6939999999999599,0.9169999999999164,10.114999999999783,-0.09344645070938777,0.000587539288395774,0.09403398999778355,-0.019049305866950403,0.21067614185793695,0.29609981468733987,0.019049305866950403
51,story,3,120,335.2350000000001,339.8769999999999,344.04500000000013,0.6399999999998727,1.1669999999999163,10.310999999999694,-0.3178831203938378,-0.010105348401454814,0.307777771992383,0.9973453704297804,0.6609474725952279,-0.38825117101331047,0.002654629570219523
51,story,3,121,352.74499999999983,357.6399999999999,361.33800000000014,0.8930000000000291,0.6960000000003674,10.094000000000053,0.7494373311642464,0.25317701545455795,-0.4962603157096884,0.13898577357917596,0.48387795489323876,1.1730501473853814,0.861014226420824
51,story,3,122,370.288,374.8589999999999,378.6599999999999,0.56899999999996,0.8000000000001819,9.873000000000047,0.8617822430209441,0.28906220912402325,-0.5727200338969208,0.019368461347625043,0.6972988487466051,1.0644532550981485,0.980631538652375
51,story,3,123,386.8159999999999,391.5190000000002,395.23799999999983,0.7010000000000218,0.7179999999998472,9.92300000000023,0.8710753754257209,0.2940630158155306,-0.5770123596101903,-0.997300894290733,0.7098526033208263,1.0374325735830197,0.997300894290733
51,story,3,124,402.97800000000007,407.5349999999999,411.7690000000002,0.5549999999998363,1.2330000000001746,10.291999999999916,-0.1858915478668003,0.08532211380201747,0.2712136616688178,0.8610204244248201,0.6010598958153112,-0.505194750219378,0.13897957557517993
51,story,3,125,418.712,423.625,427.49699999999984,0.9099999999998544,0.8699999999998909,10.286000000000056,0.7534718216425761,0.258876313403013,-0.4945955082395631,-0.8800118862490077,0.5034705574904343,1.1680772097259777,0.8800118862490077
