participant,condition,run,trial,onset_first_choice,onset_second_choice,onset_feedback,duration_first_choice,duration_second_choice,duration_trial
30,abstract,3,109,146.95299999999952,151.71799999999985,155.3699999999999,0.76299999999992,0.6509999999998399,9.918000000000577
30,abstract,3,110,163.39399999999932,168.05599999999959,171.77700000000004,0.6600000000007641,0.7200000000002547,9.884000000000016
30,abstract,3,111,178.9979999999996,183.8769999999995,187.5689999999995,0.8770000000004075,0.6909999999998035,10.072000000000116
30,abstract,3,112,195.73099999999974,200.451,204.3980000000001,0.7179999999998472,0.9459999999999128,10.167999999999664
30,abstract,3,113,214.52700000000004,219.22800000000007,223.12899999999993,0.6989999999996144,0.8999999999996362,10.10399999999936
30,abstract,3,114,231.42299999999975,236.09299999999985,239.8869999999997,0.6679999999996653,0.7919999999994616,9.965000000000147
30,abstract,3,115,247.06300000000007,251.7599999999993,255.33199999999943,0.6939999999995052,0.5710000000008222,9.769999999999527
30,abstract,3,116,263.2209999999996,267.91100000000006,271.53099999999995,0.6880000000001019,0.6189999999996871,9.811000000000604
30,abstract,3,117,280.80299999999994,285.5109999999995,289.2199999999993,0.7069999999994252,0.7080000000005384,9.917999999999664
30,abstract,3,118,297.29,301.89899999999943,305.8159999999998,0.6069999999999709,0.9160000000001672,10.027000000000044
30,abstract,3,119,312.8429999999998,317.9979999999996,321.7969999999996,1.1530000000002474,0.7979999999997744,10.454999999999927
30,abstract,3,120,331.93099999999964,336.7599999999993,340.8679999999995,0.8270000000002256,1.1080000000001746,10.438000000000102
30,abstract,3,121,347.17900000000014,351.96099999999933,355.6759999999995,0.7799999999997453,0.7120000000004438,9.997999999999593
30,abstract,3,122,363.781,368.62699999999944,372.4679999999999,0.8440000000000509,0.8400000000001455,10.188000000000102
30,abstract,3,123,380.27999999999975,385.0339999999997,388.7779999999994,0.7520000000004075,0.7430000000003929,9.998999999999798
30,abstract,3,124,396.17499999999933,401.04799999999983,405.09400000000005,0.8710000000000946,1.0450000000000728,10.420000000000073
30,abstract,3,125,411.74199999999934,416.8099999999995,420.88599999999946,1.066000000000713,1.074000000000524,10.645000000000435
30,abstract,3,126,427.1279999999997,432.1229999999996,436.031,0.9930000000003928,0.9059999999999492,10.404000000000453
30,abstract,3,127,443.8009999999995,448.52199999999993,452.40099999999984,0.7190000000000509,0.8779999999997017,10.10100000000057
30,abstract,3,128,459.165,463.9519999999993,467.85300000000007,0.7860000000000582,0.899000000000342,10.188999999999396
30,abstract,3,129,474.5,479.17499999999933,483.2060000000001,0.6729999999997744,1.0300000000006548,10.206999999999423
30,abstract,3,130,490.9669999999997,496.5699999999997,500.4769999999999,1.6009999999996583,0.9059999999999492,11.011000000000422
30,abstract,3,131,506.518,511.97399999999925,516.268,1.4539999999997235,1.2930000000005748,11.250999999999292
30,abstract,3,132,522.6799999999994,527.3369999999994,531.7909999999993,0.6550000000006548,1.4530000000004293,10.61200000000008
30,abstract,3,133,538.8400000000001,543.6719999999996,548.6129999999994,0.8299999999999272,1.9390000000003056,11.273999999999432
30,abstract,3,134,556.8049999999994,561.5599999999995,565.3359999999992,0.7539999999999054,0.774000000000342,10.033000000000355
30,abstract,3,135,573.1719999999996,577.9789999999994,581.8999999999996,0.8050000000002908,0.9200000000000728,10.22900000000027
30,abstract,3,136,589.0679999999992,593.7349999999998,597.6239999999998,0.6649999999999636,0.8869999999997162,10.057000000000697
30,abstract,3,137,606.6379999999998,611.4399999999996,615.5320000000003,0.8009999999994761,1.0910000000003492,10.394999999999527
30,abstract,3,138,626.1749999999993,630.9189999999999,634.799,0.7430000000003929,0.8789999999999054,10.125
30,abstract,3,139,642.2769999999999,646.951,650.9299999999994,0.6719999999995707,0.9780000000000656,10.153999999999543
30,abstract,3,140,658.2869999999994,663.0969999999998,666.7659999999996,0.8079999999999927,0.6679999999996653,9.980000000000473
30,abstract,3,141,674.9309999999996,679.6480000000001,683.2629999999998,0.7150000000001455,0.613999999999578,9.833000000000538
30,abstract,3,142,692.4739999999993,697.1319999999997,700.8209999999998,0.6560000000008586,0.6869999999998981,9.848000000000866
30,abstract,3,143,708.107,712.7579999999997,716.5159999999997,0.6489999999994325,0.7569999999996071,9.909999999999853
30,abstract,3,144,723.8149999999997,728.3939999999992,732.1269999999995,0.5770000000002256,0.7319999999999709,9.813000000000102
30,abstract,3,145,739.1929999999992,743.7609999999995,747.75,0.566000000000713,0.98700000000008,10.057000000000697
30,abstract,3,146,758.4429999999992,763.0789999999997,767.0909999999994,0.6340000000000146,1.0119999999997162,10.149000000000342
30,abstract,3,147,774.5559999999997,779.2909999999993,782.9910000000001,0.7330000000001746,0.6990000000005239,9.935999999999694
30,abstract,3,148,792.0679999999992,796.8359999999992,800.4899999999997,0.7650000000003274,0.6530000000002474,9.923000000000684
30,abstract,3,149,807.6619999999994,812.5360000000002,816.268,0.8720000000002983,0.7309999999997672,10.106999999999973
31,abstract,1,0,0.01900000000023283,4.981999999999972,8.91400000000067,0.9609999999993306,0.9310000000004948,10.39599999999882
31,abstract,1,1,16.095999999999552,20.923000000000684,25.253999999999,0.8240000000005239,1.3289999999997235,10.65899999999965
31,abstract,1,2,30.54600000000028,35.344999999999345,39.530000000000655,0.7969999999986612,1.1820000000006985,10.484999999998763
31,abstract,1,3,46.11199999999917,50.77299999999923,54.584999999999134,0.6590000000014697,0.8100000000013097,9.97400000000016
31,abstract,1,4,62.84599999999954,67.49099999999999,71.65200000000004,0.6430000000000291,1.1589999999996508,10.307000000000697
31,abstract,1,5,79.74300000000041,84.38299999999981,88.88600000000042,0.6379999999990105,1.5010000000002035,10.644000000000233
31,abstract,1,6,96.34299999999894,101.31999999999971,105.51800000000004,0.9750000000003638,1.1970000000001164,10.675000000001091
31,abstract,1,7,111.9390000000003,116.69900000000051,120.7639999999992,0.7579999999998108,1.0639999999984866,10.325999999999112
31,abstract,1,8,127.31600000000073,131.78099999999904,135.78099999999904,0.4629999999997381,0.9990000000016152,9.965999999998528
31,abstract,1,9,143.81600000000068,148.8040000000001,152.71399999999994,0.9859999999989668,0.9089999999996508,10.39899999999943
31,abstract,1,10,161.39699999999903,166.012999999999,169.59100000000038,0.614000000001397,0.577000000001135,9.695000000001528
31,abstract,1,11,178.04099999999923,182.59100000000038,186.60100000000057,0.5480000000006839,1.0090000000000146,10.060999999999694
31,abstract,1,12,197.128999999999,201.76499999999942,206.23899999999958,0.6350000000002183,1.4719999999997526,10.611000000000788
31,abstract,1,13,213.59599999999958,218.27700000000004,222.23099999999974,0.6790000000000873,0.9529999999995198,10.136000000000422
31,abstract,1,14,229.30299999999988,233.8909999999996,237.96399999999997,0.5849999999991269,1.0699999999997092,10.161000000000056
31,abstract,1,15,246.8729999999996,251.53299999999942,255.1640000000007,0.657999999999447,0.6300000000010186,9.791999999999462
31,abstract,1,16,266.41100000000006,271.0100000000002,275.0550000000003,0.5969999999997526,1.043999999999869,10.145000000000435
31,abstract,1,17,284.3019999999997,289.0740000000005,293.0759999999991,0.7700000000004366,0.9989999999997964,10.274999999999636
31,abstract,1,18,299.6669999999994,304.14500000000044,307.7600000000002,0.4770000000007713,0.613999999999578,9.59400000000096
31,abstract,1,19,316.1990000000005,320.896999999999,324.4619999999996,0.6959999999999127,0.5640000000003056,9.763999999999212
31,abstract,1,20,331.8320000000004,336.4709999999996,340.54999999999933,0.6369999999988067,1.0779999999995198,10.21899999999914
31,abstract,1,21,347.21899999999914,351.79700000000054,355.43100000000055,0.5760000000009313,0.6319999999996071,9.713000000001557
31,abstract,1,22,363.8919999999998,368.4470000000002,372.34399999999914,0.5529999999998836,0.8959999999988213,9.95299999999952
31,abstract,1,23,380.518,385.28600000000006,389.2890000000008,0.7669999999998254,1.0020000000004077,10.271999999999023
31,abstract,1,24,396.6769999999997,401.5190000000002,405.5509999999995,0.8400000000001455,1.0309999999990396,10.375
31,abstract,1,25,412.67900000000014,417.259,420.9979999999996,0.5779999999995198,0.7379999999993743,9.819999999999707
31,abstract,1,26,428.8369999999995,433.41100000000006,437.4089999999997,0.5720000000001164,0.9969999999993888,10.07300000000032
